90,86,81,77,73,68,64,60,55,51,47,42,38,34,30,25,21,17,12,8,5,3,2
93,88,84,80,75,71,67,62,58,54,49,45,41,36,32,28,23,19,15,10,2,5,1
95,91,87,82,78,74,69,65,61,56,52,48,43,39,35,30,26,22,17,13,4,6,1
95,91,87,82,78,74,69,65,61,56,52,48,43,39,35,30,26,22,18,13,2,1,2
99,95,91,86,82,78,73,69,65,60,56,52,47,43,39,34,30,26,21,17,4,2,2
100,97,93,89,84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,19,1,4,1
100,100,95,91,87,82,78,74,70,65,61,57,52,48,44,39,35,31,26,22,3,5,1
100,100,98,94,89,85,81,76,72,68,64,59,55,51,46,42,38,33,29,25,5,6,1
93,89,84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,19,15,11,3,1,2
97,92,88,84,79,75,71,67,62,58,54,49,45,41,36,32,28,23,19,15,5,2,2
99,95,90,86,82,78,73,69,65,60,56,52,47,43,39,34,30,26,21,17,2,4,1
100,97,93,89,84,80,76,71,67,63,58,54,50,46,41,37,33,28,24,20,4,5,1
100,100,96,91,87,83,78,74,70,65,61,57,52,48,44,40,35,31,27,22,1,6,2
91,87,82,78,74,69,65,61,56,52,48,43,39,35,30,26,22,18,13,9,4,1,2
95,91,86,82,78,73,69,65,60,56,52,47,43,39,34,30,26,21,17,13,1,3,1
97,93,89,84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,19,15,3,4,1
100,95,91,87,82,78,74,70,65,61,57,52,48,44,39,35,31,26,22,18,5,5,1
100,98,94,89,85,81,76,72,68,64,59,55,51,46,42,38,33,29,25,20,2,6,2
89,85,80,76,72,67,63,59,54,50,46,42,37,33,29,24,20,16,11,7,5,1,2
93,89,84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,20,15,11,2,3,1
95,91,87,82,78,74,69,65,61,56,52,48,43,39,35,31,26,22,18,13,4,4,1
98,94,89,85,81,76,72,68,63,59,55,50,46,42,37,33,29,24,20,16,1,5,2
100,96,92,88,83,79,75,70,66,62,57,53,49,44,40,36,31,27,23,18,3,6,2
87,82,78,74,69,65,61,56,52,48,43,39,35,30,26,22,18,13,9,5,1,2,1
91,86,82,78,73,69,65,60,56,52,47,43,39,34,30,26,21,17,13,8,3,3,1
93,89,84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,19,15,11,5,4,1
95,91,87,82,78,74,70,65,61,57,52,48,44,39,35,31,26,22,18,13,2,5,2
98,94,89,85,81,76,72,68,64,59,55,51,46,42,38,33,29,25,20,16,4,6,2
84,80,76,71,67,63,58,54,50,45,41,37,32,28,24,19,15,11,7,2,2,2,1
88,84,79,75,71,67,62,58,54,49,45,41,36,32,28,23,19,15,10,6,4,3,1
90,86,82,78,73,69,65,60,56,52,47,43,39,34,30,26,21,17,13,8,1,4,2
93,89,84,80,76,71,67,63,58,54,50,46,41,37,33,28,24,20,15,11,3,5,2
96,91,87,83,78,74,70,65,61,57,53,48,44,40,35,31,27,22,18,14,5,6,2
