19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,Age,Education,Gender
94,90,86,82,78,74,70,66,62,58,54,50,46,42,38,35,31,27,23,19,5,4,2
95,91,87,83,79,75,71,67,63,59,55,51,47,43,39,35,31,27,23,19,2,1,2
95,92,88,84,80,76,72,68,64,60,56,52,48,44,40,36,32,28,24,20,3,4,1
97,93,89,85,81,77,73,69,65,61,57,53,49,45,41,37,33,29,25,21,4,6,2
91,87,83,79,75,71,67,63,59,55,51,47,43,39,35,31,27,23,19,15,1,3,2
91,87,84,80,76,72,68,64,60,56,52,48,44,40,36,32,28,24,20,16,2,6,1
92,88,84,80,76,72,68,64,60,56,52,49,45,41,37,33,29,25,21,17,4,2,2
93,89,85,81,77,73,69,65,61,57,53,49,45,41,37,34,30,26,22,18,5,5,1
94,90,86,82,78,74,70,66,62,58,54,50,46,42,39,35,31,27,23,19,2,2,1
89,85,81,77,73,69,65,61,57,53,49,45,41,37,33,29,25,21,17,13,3,4,2
89,85,81,78,74,70,66,62,58,54,50,46,42,38,34,30,26,22,18,14,5,1,1
90,86,82,78,74,70,66,62,58,54,50,46,43,39,35,31,27,23,19,15,1,4,1
91,87,83,79,75,71,67,63,59,55,51,47,43,39,35,31,28,24,20,16,2,6,2
92,88,84,80,76,72,68,64,60,56,52,48,44,40,36,33,29,25,21,17,4,3,1
86,83,79,75,71,67,63,59,55,51,47,43,39,35,31,27,23,19,15,11,5,5,2
87,83,79,75,72,68,64,60,56,52,48,44,40,36,32,28,24,20,16,12,2,2,2
88,84,80,76,72,68,64,60,56,52,48,44,40,37,33,29,25,21,17,13,3,5,1
89,85,81,77,73,69,65,61,57,53,49,45,41,37,33,29,25,22,18,14,5,1,2
90,86,82,78,74,70,66,62,58,54,50,46,42,38,34,31,27,23,19,15,1,4,2
84,80,76,72,68,64,60,56,52,48,44,40,36,32,28,25,21,17,13,9,3,1,1
85,81,77,73,69,65,61,57,53,49,45,41,37,33,29,25,21,17,14,10,4,3,2
86,82,78,74,70,66,62,58,54,50,46,42,38,34,30,26,22,18,14,10,5,6,1
86,82,78,74,71,67,63,59,55,51,47,43,39,35,31,27,23,19,15,11,2,3,1
87,83,79,76,72,68,64,60,56,52,48,44,40,36,32,28,24,20,16,12,3,5,2
81,77,73,70,66,62,58,54,50,46,42,38,34,30,26,22,18,14,10,6,5,2,1
82,78,74,70,66,62,59,55,51,47,43,39,35,31,27,23,19,15,11,7,1,5,1
83,79,75,71,67,63,59,55,51,47,43,39,35,31,27,24,20,16,12,8,3,1,2
84,80,76,72,68,64,60,56,52,48,44,40,36,32,28,24,20,16,12,9,4,4,1
85,81,77,73,69,65,61,57,53,49,45,41,37,33,29,25,21,18,14,10,5,6,2
